Key;Label;Tipo Ficheiro;Pasta;Ficheiro;Tipo de Dado;Clas. Risco;Densidade Risco;Nr Dados;Tamanho Documento
000953;RPT000953;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\10\12\588a95fd-0b1e-4c77-b86f-8a9d2b0fff5c\;4f6852b1-4fdf-4947-afe2-ef68adc76579.1..pdf;;0;0.00000;0;18917
000954;RPT000954;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\9\19\74429c3f-7155-44ae-9d0e-508ee2e2d29e\;189a1b70-0aec-4389-b1cd-6673325af689.1..pdf;;0;0.00000;0;4429
000955;RPT000955;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\7\1\41e4d4b0-fb56-4c18-bffa-db24d3cfed84\;5d3873a1-95d4-4fce-8ac8-8ae6ccdefb96.pdf;IBAN, Profissao, Morada, CPostal, NIF, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;18;1396
000956;RPT000956;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\7\16\9b385f8a-80dc-48c0-a5d2-5b1ccc50d1f3\;be9aa35b-a0c8-465d-b2c4-e1c8d998d993.1..pdf;;0;0.00000;0;1487
000957;RPT000957;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\4\6\f54a1354-831d-46ad-8967-3c36b3a81e50\;5cd08b8b-a664-467e-ba14-24ce65ea6c30.1..pdf;Filiacao, IBAN, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;17;12358
000958;RPT000958;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\12\31\a651a31a-83f9-4113-9bd1-8849bbf8f09b\;3b0ae28d-9218-4d70-885c-9379b5b0d498.1..pdf;Filiacao, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;14;7994
000959;RPT000959;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\10\15\f2ee7b83-bb76-452a-8fa9-426a87a03a5d\;3b3d13ca-8807-4f6d-b1b0-85ca7cb314fb.pdf;Filiacao, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;14;1378
000960;RPT000960;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\11\26\824fe2e8-c899-4241-84da-bb9fec9f5d38\;bde1c646-da94-4073-9799-4b69f36e9551.1..pdf;;0;0.00000;0;3969
000961;RPT000961;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\6\28\585d673e-65b2-4d3b-862c-927b6cd3d67b\;394b7142-770c-4832-bfd8-5fe909e0b3e6.1..pdf;;0;0.00000;0;5749
000962;RPT000962;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\10\13\d2380f6e-a6c1-4d89-be00-0a7f1c995b60\;0922443d-57ba-4317-85a8-10df79c8dcb4.1..pdf;;0;0.00000;0;7194
000963;RPT000963;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\1\7\081df914-0474-4ab2-9179-265efc084988\;9784b3f3-b261-4f0c-b078-42b59fc83b15.1..pdf;IBAN, Profissao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;22;1556
000964;RPT000964;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\7\17\8b298a0a-f649-4d7c-b2ad-2652596e03fc\;4a30ca11-cd2d-4632-bd21-f92a6ffc8fe2.pdf;;0;0.00000;0;1132
000965;RPT000965;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\2\8\799b9e41-0f75-4e92-b7a9-ae74104360cc\;fce73697-bd03-4a54-a770-669950e42f07.1..pdf;Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;2;0.00007;21;623
000966;RPT000966;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2010\1\19\3a8f0f31-e99c-4797-a90b-9d0300c9c5a0\;2010_01_19_12_13_14.pdf;Telefone, Data, Nome, DesignacaoCP;2;0.00013;7;6898
000967;RPT000967;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\11\27\34454720-34d0-435f-bbd2-e773d2ca0915\;8b08598b-c081-4ebf-bb1e-8646733afef4.1..pdf;IBAN, NIB, Telefone, CPostal, Data, DesignacaoCP, Nome;4;0.00026;15;2074
000968;RPT000968;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\8\13\4533b04e-95df-4bec-8a8a-218e8153656d\;b031ce5f-0885-45ec-ba20-108882ccde1c.pdf;;0;0.00000;0;6300
000969;RPT000969;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2009\11\24\3f8c4bbe-0159-45f9-8952-9ccb00c20a7c\;2009_11_24_11_45_31.pdf;Telefone, Data, Nome;2;0.00013;7;8149
000970;RPT000970;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\8\23\e2f04340-699f-483f-986f-61e83d0d3ffa\;b6023340-49a6-47c7-8a31-9bcf6bac2c6e.1..pdf;;0;0.00000;0;5130
000971;RPT000971;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\5\16\510762af-8027-4d48-b021-8539ce224460\;e634157b-d4be-4edc-91ee-c0a94a96a084.1..pdf;;0;0.00000;0;21762
000972;RPT000972;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\3\1\708870b5-0ac1-4c8d-9a28-81ed450ce520\;de578c95-8422-4523-80e4-f3ba229f4641.1..pdf;IBAN, NIB, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;20;2374
000973;RPT000973;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2012\8\9\8189dd26-adf3-499c-a0c7-d87ffd3a3143\;70fdf78a-3c7c-4adf-9264-51da4bc80523.pdf;CPostal, Data, DesignacaoCP, Nome;2;0.00013;8;11434
000974;RPT000974;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\1\28\c4f1df66-4d55-4d31-a7fb-3a17fa363a3d\;e4c1b6db-b6e0-4c5e-b7d7-a3de72fcb30f.pdf;Profissao, CPostal, DesignacaoCP, Nome, NISS;4;0.00026;8;10870
000975;RPT000975;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\7\26\19405ded-af40-4917-97ef-995f3c28a40b\;c92dc9ef-0d7a-4251-8f64-3272a811a9a3.pdf;;0;0.00000;0;6756
000976;RPT000976;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\3\13\f6d1375f-be48-4948-a141-011b2386184e\;9c0c92d7-c11c-4e02-a55c-97756155f4fa.pdf;;0;0.00000;0;6757
000977;RPT000977;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\12\23\9bebee90-2281-4dec-802c-0b05df4efb15\;74a3b031-84b2-4d36-b5de-a1e966495810.pdf;Filiacao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;14;2230
000978;RPT000978;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\8\28\c0f5faa9-d48b-447c-8164-75dfbfa4aed8\;485860e7-512c-457e-a70c-cab4273efcf8.1..pdf;Filiacao, Profissao, Telefone, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;35;1832
000979;RPT000979;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\2\22\d765ac56-cb96-4c06-8f91-cb9aac6cb130\;49c53718-e30e-43c0-9082-313ff982a1d6.pdf;;0;0.00000;0;2026
000980;RPT000980;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\8\16\4e5826fa-35b2-4210-bb4d-b3eca03e939b\;b42e4749-7d5f-48bc-aa11-86c926b1be74.1..pdf;IBAN, NIB, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;15;7540
000981;RPT000981;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\5\30\cb4bc3d7-eda5-469b-9747-7c4231cbb8d0\;b003d236-15f3-4a7e-b207-bbea5a3b784b.1..pdf;Profissao, Morada, CPostal, Data, DesignacaoCP, Nome;2;0.00007;14;929
000982;RPT000982;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\2\10\17e0b8e8-add2-422a-a29f-c45660a241eb\;e7e56d22-4a80-4451-b1bc-452e5ca89090.pdf;CPostal, Data, Nome;2;0.00013;9;1699
000983;RPT000983;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\7\11\67172dac-c63f-4c8c-a3ec-e2004626b831\;c7d6f438-e95b-4aaa-93c2-aa0a4cd49ab5.1..pdf;IBAN, NIB, Telefone, Morada, CPostal, Data, Nome;4;0.00026;14;8237
000984;RPT000984;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2009\6\23\31f0c9e0-25d5-4069-a297-9c3100cc039e\;2009_06_23_12_21_00.pdf;Filiacao, Morada, Data, DesignacaoCP, Nome;5;0.00033;8;4210
000985;RPT000985;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2009\11\30\87159227-65da-44b1-8a3d-9cd100bfbc22\;2009_11_30_11_36_43.pdf;Profissao, Morada, CPostal, Data, DesignacaoCP, Nome;2;0.00013;14;4713
000986;RPT000986;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2012\9\27\447a6fdb-67ca-4e71-9bee-c160b87ad2ad\;e777882c-6abb-4282-b791-a60c67e29fcf.pdf;NIB, Profissao, Telefone, CPostal, EMAIL, DesignacaoCP, Nome;4;0.00026;13;4640
000987;RPT000987;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\7\10\e99c9a5c-72c6-4418-b1e5-30f8ccde012c\;4ea6a53c-b311-4be6-ab2b-c239409b6203.1..pdf;;0;0.00000;0;5473
000988;RPT000988;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\7\17\c1a7a67f-4a65-4d18-af77-b0b479349cb5\;6413face-b1e5-4e42-81ca-2dae65ec3447.pdf;;0;0.00000;0;1356
000989;RPT000989;xlsx;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\1\11\6ed83863-3b3e-4710-a592-6bf2beeabc11\;10cd6d90-41a2-4997-8996-108a51d280f9.1..xlsx;Profissao, Nome, DesignacaoCP;2;0.00013;491;1913
000990;RPT000990;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\5\4\d4ca24c4-900b-41da-8585-f9055eb9e9ba\;79573f5d-82c3-4024-ada3-4904858f347a.1..pdf;;0;0.00000;0;506
000991;RPT000991;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\4\4\d791f411-a082-4d64-8190-e5d09fa2762a\;8003778d-2a68-4ae8-8f6d-010b714051f7.1..pdf;IBAN, NIB, Profissao, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;19;8393
000992;RPT000992;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\9\30\4107101f-5a5e-4ae2-bc33-3c0de1263314\;cc841a26-35f1-45b8-9f4b-f7d7953632e4.1..pdf;Filiacao, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;17;1415
000993;RPT000993;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\3\24\e985226b-e5e2-4657-b243-2aa374ba800b\;50c4ca9d-de4a-47da-bef3-3f5ba6620f3b.1..pdf;Filiacao, IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;14;2988
000994;RPT000994;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\11\21\5b6fd63d-7307-4eb6-ba21-bf2594478f9d\;0456d0f3-a959-46ba-9222-74bbff3db0fa.1..pdf;IBAN, NIB, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;18;8503
000995;RPT000995;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\3\21\4f9ae5a7-f209-458f-ad50-cf7ba07c333c\;cd2e1a28-a66f-4f62-84e9-0d3a37deb216.pdf;Filiacao, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00017;15;486
000996;RPT000996;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\10\2\aa89e503-c498-457d-9a0f-28a30555b713\;8baf57eb-bbf5-4c8d-a3f1-2252cdee08d5.pdf;IBAN, Profissao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;18;1308
000997;RPT000997;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\12\22\05bc98fc-d9d1-4291-85c4-f8e5adde6d15\;9d5c9124-88ac-48d4-aa5e-a6fe0dae5e9b.1..pdf;IBAN, Profissao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;22;1382
000998;RPT000998;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2009\7\1\75a06602-2c25-44d4-bfd7-9c3900c4e38d\;2009_07_01_11_55_33.pdf;Telefone, CPostal, NIF, Data, DesignacaoCP, Nome;4;0.00026;9;9109
000999;RPT000999;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\7\25\6177cac1-db89-4c90-bf19-f2d81f6df4c6\;de831a7e-74b6-4005-aca6-95a2aa65966e.1..pdf;Telefone, CPostal, Data, EMAIL, Nome;2;0.00013;14;3890
001000;RPT001000;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\5\14\3712596c-0162-4e8c-94e4-a6b8da873279\;cdee256c-ac95-463a-ad9a-c75f9ac2f412.pdf;;0;0.00000;0;8645
001001;RPT001001;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2011\10\14\e39f9286-a18e-4b7f-8f26-9f173c318d5e\;7b24d188-449e-4691-9a29-750634ab1bc5.pdf;NIB, Profissao, Telefone, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;19;8913
001002;RPT001002;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\3\23\f89336b5-949d-4a90-9c3f-313b2dbf4fe3\;56252134-948e-405f-b0b3-7dc636f27b77.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;21;3034
001003;RPT001003;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\7\29\52814cd0-7b93-4ce9-88d9-6d1ab7eb92c5\;b62be8be-e6d5-45ca-8b08-7cba5ba7ad38.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;16;8620
001004;RPT001004;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\2\23\653e3574-dba9-410a-a5f7-711429058a58\;3d022570-2d56-4c93-a4dd-93e28b400cf2.1..pdf;Telefone, CPostal, Data, EMAIL, DesignacaoCP, Nome;2;0.00013;12;2442
001005;RPT001005;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\11\4\6674b9a2-57e1-4e03-9f19-8943cca8e6c3\;7c61cf64-0c21-4073-ae4b-acc85a0d69f3.pdf;Filiacao, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;14;1366
001006;RPT001006;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\6\30\545c1ec7-8e49-4b10-afa4-f38f44b01c09\;38f9e129-fbfd-4ac7-b273-bf6073e83085.pdf;Filiacao, IBAN, Profissao, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;12;1302
001007;RPT001007;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\9\15\d49ebc72-2498-4cdc-b735-4ebaf0a40d08\;a218f07b-dddc-41fb-8f6f-4b70852215bc.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;19;9815
001008;RPT001008;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\12\18\74005cdc-226f-487c-85cd-ba0096ca495a\;7cc25f78-a9b7-4a11-8824-cacef4b5d433.pdf;Filiacao, CPostal, Data, DesignacaoCP, Nome;5;0.00033;8;1230
001009;RPT001009;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\6\12\2796c44f-67f3-431c-bcae-4b1f59364a19\;74387a9d-c238-45e0-ad9a-f6ff915c982e.1..pdf;IBAN, Profissao, Telefone, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;15;1587
001010;RPT001010;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\3\30\6b16b00a-e7a2-43b0-845b-2445db0db918\;e4d4ad2a-2a66-41a0-9bf3-f0a7d2a16c23.1..pdf;;0;0.00000;0;5410
001011;RPT001011;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\4\17\b9affeb2-cc25-4322-a9d6-06a7be09fdf5\;967638b5-414d-439a-8178-a63b1a48e035.pdf;Filiacao, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;14;2120
001012;RPT001012;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\7\29\7c38ab4f-ef0e-481e-98a3-d93d10a51567\;f8d321e0-e67c-4027-b2fd-37abe5f7ef8e.pdf;Filiacao, Morada, CPostal, NIF, Data, DesignacaoCP, Nome;5;0.00033;16;1492
001013;RPT001013;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\11\29\be163703-07e6-45db-b79a-9dd84d4c5b0c\;1dbb487c-ef1f-4cf7-bef9-0d2966fd65be.1..pdf;Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;2;0.00013;16;7604
001014;RPT001014;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\1\23\b6e54d53-abcc-458e-aa0f-ba64f0058f83\;4847f42a-f409-4384-b762-2068aec47b7b.1..pdf;Filiacao, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;14;1347
001015;RPT001015;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\5\9\2ef4def6-4953-447a-ac33-a41341aecb1a\;cc723fef-53fb-4abd-8062-0edc60b1278e.1..pdf;IBAN, NIB, Profissao, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;29;3207
001016;RPT001016;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\8\10\f02d3bc2-ed97-430e-8a7f-01835f0b97b3\;1fa928b2-8576-4978-a0fc-9ccd95e324a2.1..pdf;Profissao, Morada, CPostal, EMAIL, Nome;2;0.00013;15;3147
001017;RPT001017;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\7\26\c10b89ff-ecf6-4eaf-ae32-f1caf857837f\;0a0d1e91-7faf-4c91-b3ea-06389e4a6ed6.1..pdf;;0;0.00000;0;13688
001018;RPT001018;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\8\23\71cf1136-a750-492b-8fca-b281b0876ea7\;b3ee0246-7e1b-4cdd-97b0-c556a71632d8.1..pdf;;0;0.00000;0;3354
001019;RPT001019;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\11\5\8e778f4c-a6f8-4817-8f03-073db07ffcd9\;d6431697-49b0-48e4-a7b5-02bdc16e5d9e.1..pdf;Filiacao, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;18;1413
001020;RPT001020;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2010\3\18\22879281-e7a0-4343-93e3-9d3d00c005a9\;2010_03_18_11_38_07.pdf;NIB, Profissao, Telefone, CPostal, DesignacaoCP, Nome;4;0.00026;10;3396
001021;RPT001021;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\3\15\25867215-470a-4d6c-b41d-32a5613bb748\;136ab7a3-fed4-4ff6-b797-6885fde63bb5.1..pdf;;0;0.00000;0;14996
001022;RPT001022;xlsx;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\6\12\5cb315c2-317c-43af-93c0-fcc6d914194e\;66c91a0a-1daf-49ea-ab55-7f05925466d5.1..xlsx;Profissao, Nome;2;0.00013;202;1768
001023;RPT001023;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\7\31\4e2c2713-2753-4fca-8c4d-5d3ae55d42bb\;673041b9-a00e-419d-b498-67997f34bb59.1..pdf;IBAN, NIB, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;17;8650
001024;RPT001024;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\10\9\279a97c4-de73-4390-859c-fc03e23329c1\;6d8fadd6-47c4-45af-8acf-ee17dc36188e.pdf;;0;0.00000;0;7484
001025;RPT001025;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\6\14\351015b4-1ce6-4f20-ac3f-76c8716bb19d\;81280ecd-eff8-4d62-a254-26f0b6f027bf.1..pdf;;0;0.00000;0;1031
001026;RPT001026;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\10\6\87ef6d37-ea5d-4b19-b05c-c1fe07668db5\;0186b636-b33e-4e45-af0d-617ce7c1284f.1..pdf;Filiacao, Profissao, Telefone, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;29;1181
001027;RPT001027;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2010\2\8\45cd214b-6dac-4bb1-a691-9d1700a45b5b\;2010_02_08_09_57_12.pdf;NIB, Profissao, Telefone, CPostal, DesignacaoCP, Nome;4;0.00026;11;3300
001028;RPT001028;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\5\3\e7c877e4-fd5c-458d-90dd-7f7261e66ac1\;6d50b1d6-a153-40df-a404-1ac575d77ded.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;16;2431
001029;RPT001029;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\10\3\ab861e07-4e81-474d-af0d-aeb13caad77e\;c134f334-b88d-449a-b9b6-9d11261a40da.1..pdf;;0;0.00000;0;20335
001030;RPT001030;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\2\26\fa7c54cf-7ae4-4ed5-8aa2-7a77f0fbb17a\;ff013aa7-fdfd-4854-8525-d0089a54c948.1..pdf;Filiacao, Profissao, Telemovel, Telefone, NIF, Data, DesignacaoCP, Nome;5;0.00033;672;16547
001031;RPT001031;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\12\13\3c0c914e-1efe-45d9-a544-ff10372c891c\;9dae5b8c-f1f5-4b56-9685-b959d194058f.pdf;;0;0.00000;0;2492
001032;RPT001032;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2018\1\2\23a18ed5-ec03-4604-bcf3-fb35eaeb43e1\;3052b280-f2df-42e0-a7e0-9ddbf29402a2.1..pdf;Profissao, CPostal, Data, Nome;2;0.00013;6;1735
001033;RPT001033;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\7\31\f4551d82-daef-4fc7-981c-adc523db0d92\;e443d284-c105-4bac-8dec-562a0bce4c1f.1..pdf;Filiacao, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;18;1308
001034;RPT001034;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\11\30\f15dcb65-fd38-4062-840f-810673f4ac2a\;6afd3e8c-d24d-45d9-9ce6-02393c6c28e9.1..pdf;IBAN, Profissao, Telefone, CPostal, Data, DesignacaoCP, Nome;4;0.00026;16;1444
001035;RPT001035;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\9\27\3f35f59f-3d29-4082-9e46-efc4bc563ae0\;72e18f30-ec49-4f15-99ed-6346deb15dea.1..pdf;Filiacao, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;14;1190
001036;RPT001036;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\3\19\0fb9cfea-4213-439f-a35e-74eddfa2752e\;15ff5715-3009-435a-9510-0b5a818f6254.1..pdf;IBAN, Profissao, Morada, CPostal, NIF, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;20;1453
001037;RPT001037;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\2\25\db5bbbc6-8a09-423f-a0d8-96d49f9ef7b0\;7452863f-50f2-4d97-a613-d6ea7c117feb.1..pdf;;0;0.00000;0;944
001038;RPT001038;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2012\10\16\13df92e6-9b1f-4b8d-b3ac-52f470d32e34\;d8415bdb-3552-4de9-8385-e57512ac175e.pdf;;0;0.00000;0;1919
001039;RPT001039;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2015\4\2\f3071520-7b90-482d-9e93-66640ccc3f0d\;2f5efbea-7f1a-4766-8298-a161ead8d9e9.1..pdf;Filiacao, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;14;1390
001040;RPT001040;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\10\14\a97f7e60-6727-40ee-85cc-33902f2ce96f\;a8bea399-fd76-4597-b08e-6522eb0108dc.1..pdf;;0;0.00000;0;1149
001041;RPT001041;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2013\12\13\f10a7c73-d628-47e7-a7c2-f9f5be8d06d4\;08b9a911-e90e-4a49-8ac2-c96b8e8d6e5f.pdf;;0;0.00000;0;15337
001042;RPT001042;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2014\6\16\18b4c114-ea4d-455d-972e-1e0ebb955a34\;67fb0323-a47d-4f74-842f-e6dd4172c9f8.pdf;;0;0.00000;0;7558
001043;RPT001043;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2016\6\9\ee92718c-fbe4-44b2-88bf-1242740c2c89\;b120edb5-7880-4851-a1e5-24548311538d.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;16;7640
001044;RPT001044;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2012\5\15\72bbede2-14d1-41f0-bbf9-0289802390ea\;6b935e9c-a9db-47fa-9742-6610e17ac3bf.pdf;Filiacao, Profissao, Telefone, Morada, CPostal, NIF, DesignacaoCP, Nome;5;0.00033;121;204640
001045;RPT001045;pdf;\\psedoclink01.aitec.pt\D$\edoclink\instances\edoc\Store01\2017\9\12\d57dfd95-67af-4c5d-beac-a8ef760ae5c5\;8e4777d6-dcc9-4579-b69a-f0bed837425e.1..pdf;;0;0.00000;0;724
