Key;Label;Caminho;Path;File;EntityType;Risk;RiskDensity;EntityNr;SizeDocument
458;RPT000458;docx;C:\Users\m12003091\Desktop\formação\Formação£estágios\2017\;Protocolo_formacao_datic vasconcelos.docx;Filiacao, Habilitacao, Profissao, Morada, CPostal, Data, DesignacaoCP, Nome;5;0,00032;27;742
459;RPT000459;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES _2012_2013\AVALIAÇÕES\Avaliações 2013\DITIC 2013\;nota nº 11 ditic -avaliações.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;15;750
460;RPT000460;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\CIVIS_MEDICINA DO TRABALHO\GUIAS MÉDICO\EX.MÉDICOS 2015\;Ass. tec rdtel jesus sousa_2015.xlsx;Nome, DesignacaoCP;2;0,00025;6;1887
461;RPT000461;pdf;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2014\DITIC\1 TEN B. REBOLA\;1SAR ETC NARCISO.pdf;Profissao, Nome, DesignacaoCP;2;0,00025;20;14972
462;RPT000462;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\2º SEMESTRE\GUIAS UAICM\;SILVA MATOS.xlsx;Nome, DesignacaoCP;2;0,00025;11;1909
463;RPT000463;xlsx;C:\Users\m12003091\Desktop\;Envio Correio UEOs.xlsx;EMAIL, DesignacaoCP, Nome;2;0,00013;7;260
464;RPT000464;pdf;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\GUIAS MÉDICO\;M129 - EXAME MÉDICO ANUAL_MODELO.pdf;Nome, DesignacaoCP;2;0,00025;5;4335
465;RPT000465;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\NOTAS DITIC\;nota nº  resultado pafs.docx;Profissao, Morada, CPostal, Data, DesignacaoCP, Nome;2;0,00013;27;834
466;RPT000466;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES\AVALIAÇÕES MILITARES\NOTAS AVALIAÇÕES DITIC\Avaliações 2012\;AVALIAÇÕES Nota nº123.dotx.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;14;753
467;RPT000467;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\GUIAS DITIC\CEFA\;GUIA 129 CEFA_2sar e ramos12jun13.xlsx;Data, DesignacaoCP, Nome;2;0,00025;11;1927
468;RPT000468;pdf;C:\Users\m12003091\Desktop\formação\PAFM II\PAFM II _ 2015\ANUAL\;PAFM II  (29JAN15).pdf;Data, DesignacaoCP;2;0,00025;2;2735
469;RPT000469;pdf;C:\Users\m12003091\Desktop\PASTA LIMA\;COPIA CC LIMA.pdf;;0;0;0;1427
470;RPT000470;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2012_\PAFS 1 SEMESTRE 2012\M129 - 2012-UAICM\Modelo\;MSG - CEFA NOGUEIRA DINIS.docx;Profissao, Nome, DesignacaoCP;2;0,00025;4;1185
471;RPT000471;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\GUIAS DITIC\UAICM\;2TEN QP PESO_DITIC.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;11;1917
472;RPT000472;pdf;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2014\SSTI\CFR F. MARTINS\;SAJ TF PRATA.pdf;Profissao, Nome, DesignacaoCP;2;0,00025;21;14932
473;RPT000473;pdf;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2014\DITIC\2TEN N. RIBEIRO\;SCH ETA MATOS.pdf;Profissao, Nome, DesignacaoCP;2;0,00025;18;14869
474;RPT000474;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2015\avaliações de militares\;nota nº.22_2015_siadap.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;11;737
475;RPT000475;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\MSG\;Modelo MSG PAFs.docx;Data, Nome;2;0,00013;4;251
476;RPT000476;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\GUIAS MÉDICO\STI 1º E 2º SEMESTRE\;CAB E Canha.xlsx;Profissao, Data, Nome, DesignacaoCP;2;0,00025;9;1816
477;RPT000477;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\MSG CEFA\;MSG DITI _MATIAS FERREIRA.docx;Profissao, Data, Nome;2;0,00013;5;251
478;RPT000478;pdf;C:\Users\M12003091_old\AppData\Local\Microsoft\Windows\INetCache\IE\BFB102RB\;taniaDocument.pdf;Filiacao, Habilitacao, Profissao, Saude, Genero, EMAIL, Nome, DesignacaoCP;5;0,00064;92;13060
479;RPT000479;pdf;C:\Users\M12003091_old\AppData\Roaming\Adobe\Acrobat\11.0\Stamps\;interno CDIACM.pdf;Nome;1;0,00013;1;12687
480;RPT000480;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS UAICM\;1SAR C CARLOS MARTINS BAPTISTA.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;8;1860
481;RPT000481;xlsx;C:\Users\m12003091\Desktop\DIVERSOS\;SSTI - BORDADAS 2014-2015.xlsx;Nome;1;0,00006;23;268
482;RPT000482;pdf;C:\Users\M12003091_old\AppData\Local\Microsoft\Windows\INetCache\IE\BFB102RB\;ProgressServletPDF2016[1].pdf;Morada, CPostal, NIF, Data, Nome, DesignacaoCP;4;0,00026;17;541
483;RPT000483;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2015\SIADAP 2015\;NOTA SSTI_2015.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;14;756
484;RPT000484;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\SIADAP-AVALIAÇOES 2014\;CAIXA 26 - DITIC - LISTAGEM.docx;Profissao, DesignacaoCP;2;0,00013;3;565
485;RPT000485;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES _2012_2013\AVALIAÇÕES\Avaliações 2013\DITIC 2013\;~$S.docx;;0;0;0;9
486;RPT000486;xls;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES\AVALIAÇÕES MILITARES\PESSOAL\;SAR PIRES.xls;Profissao, Nome, DesignacaoCP;2;0,00025;14;2974
487;RPT000487;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS CEFA\;promoçãp catarina.xlsx;Nome, DesignacaoCP;2;0,00025;7;1916
488;RPT000488;pdf;C:\Users\m12003091\AppData\Local\Microsoft\Windows\INetCache\Low\IE\D96CVFOW\;Portal_Financas_Renovado[1].pdf;Profissao, Nome;2;0,00025;2;40616
489;RPT000489;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\GUIAS DITIC\CEFA\;GUIA 129 CEFA_cabrita branco.xlsx;Data, Nome, DesignacaoCP;2;0,00025;12;1945
490;RPT000490;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\PROMOÇÕES _ MSG\;MSG DITI _PROM. jose manuel s.coelho.docx;Profissao, Nome, DesignacaoCP;2;0,00013;5;235
491;RPT000491;pdf;C:\Users\m12003091\Desktop\DIVERSOS\NUNO\;ANO 2007.pdf;;0;0;0;74186
492;RPT000492;pdf;C:\Users\m12003091\Desktop\formação\;Pages from OA1_029_17.pdf;Filiacao, Habilitacao, Profissao, Nome;5;0,00064;8;1059
493;RPT000493;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\GUIAS MÉDICO\DITIC 1º _2º SEMESTRE\;AMARAL.xlsx;Profissao, Data, Nome, DesignacaoCP;2;0,00025;10;1925
494;RPT000494;doc;C:\Users\m12003091\Desktop\DIVERSOS\;MARINHA_ DAGI CONCURSO PÚBLICO.doc;Filiacao, Profissao, Morada, CPostal, Nome, DesignacaoCP;5;0,00064;19;1280
495;RPT000495;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\2º semestre\guias médico\;saj tf silva_ ssti.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;8;1937
496;RPT000496;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\GUIAS DAGI\;GUIA _RAMOS PEDRO_23abr.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;13;1915
497;RPT000497;doc;C:\Users\m12003091\Desktop\Arquivo 2018 DITIC\CAIXA03- atualizadado 29 jan\;Guia de remessa - CAIXA 1-2018-2 -.doc;Profissao, Data, Nome;2;0,00025;9;2547
498;RPT000498;pdf;C:\Users\M12003091_old\AppData\Local\Microsoft\Windows\INetCache\Content.Outlook\L0W0XCUT\;DESPACHO 034-2017 APRONTAMENTO DO NRP BARTOLOMEU DIAS PARA PARTICIPAÇÃO NA OPERAÇÃO SEA GUARDIAN 2017 - 1 º SEMESTRE (2).pdf;Profissao, Data, Nome;2;0,00025;13;7406
499;RPT000499;pdf;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2014\DITIC\SDIR DITIC\;SAJ ETC TOMÉ MENDES.pdf;Profissao, Nome, DesignacaoCP;2;0,00025;19;14941
500;RPT000500;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES _2012_2013\AVALIAÇÕES\Avaliações 2013\DITIC 2013\;avaliação 1ten pedras pardelha.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;14;781
501;RPT000501;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\Avaliações Militares_2014\;nota nº  8 avaliação extraordinária.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;10;762
502;RPT000502;pdf;C:\Users\M12003091_old\AppData\Local\Microsoft\Windows\INetCache\Content.Outlook\L0W0XCUT\;Memo_DITIC-31MAR17_CTEN_Mendes Simoes (2).pdf;;0;0;0;1244
503;RPT000503;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS CEFA\;promoçã charruadas-ssti.xlsx;Nome, DesignacaoCP;2;0,00025;7;1912
504;RPT000504;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\2º SEMESTRE\GUIAS AO CEFA\;santos caeiro_ GUIA CEFA.xlsx;Data, Nome, DesignacaoCP;2;0,00025;11;1933
505;RPT000505;xlsx;C:\Users\m12003091\Desktop\formação\Formação£estágios\2016\FW PLANO ANUAL ESTÁGIOS NÃO REMUNERADOS 20152016 (FORMACAOMAR WAB 0696RTF2 200941Z ABR 15)_ficheiros\;SSTI - Plano de estágios Não Remunerados-2013- 2014.xlsx;Filiacao, Habilitacao, EMAIL, Nome;5;0,00032;11;290
506;RPT000506;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\;Report PAF-1º SEMESTRE 2013 - 15MAI.xlsx;Profissao, Data, DesignacaoCP, Nome;2;0,00013;278;654
507;RPT000507;pdf;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2014\DAGI\1 TEN G. DEUS\;ASPOF VIEIRA.pdf;Profissao, Nome, DesignacaoCP;2;0,00025;23;14716
508;RPT000508;pdf;C:\Users\m12003091\Desktop\DIVERSOS\LIVRO DE INTEGRAÇÃO\;Masup 1005.pdf;;0;0;0;10508
509;RPT000509;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\CIVIS_MEDICINA DO TRABALHO\GUIAS MÉDICO\EX.MÉDICOS 2015\;esp.inf carinhas_2015.xlsx;Nome, DesignacaoCP;2;0,00025;8;1917
510;RPT000510;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\;MAPA 1º SEMESTRE_2015.xlsx;Profissao, Data, Nome;2;0,00013;353;586
511;RPT000511;pdf;C:\Users\m12003091\Desktop\tania\;Cap3_Calculo_Integral-parte-1-e-parte-2.pdf;;0;0;0;120186
512;RPT000512;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS UAICM\;cten penim garcia.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;8;1878
513;RPT000513;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\Guias cefa\;esteves_dagi.xlsx;Data, Nome, DesignacaoCP;2;0,00025;9;1917
514;RPT000514;pdf;C:\Users\M12003091_old\AppData\Roaming\Adobe\Acrobat\Preflight Acrobat 9\OutputIntent\;UncoatedYellowishFOGRA30.pdf;;0;0;0;26529
515;RPT000515;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2015\avaliações de militares\;Cópia de nota nº ditic _avaliações priodicas 2015_nº09fev.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;9;780
516;RPT000516;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\2º semestre\NOTA DSF\;bento.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;11;816
517;RPT000517;doc;C:\Users\m12003091\AppData\Local\Packages\oice_16_974fa576_32c1d314_3c5b\AC\Temp\;666A6092.doc;Habilitacao, Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00025;40;3733
518;RPT000518;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS UAICM\;CAÇADOR.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;8;1932
519;RPT000519;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS CEFA\;1sar pereira da silva.xlsx;Data, Nome, DesignacaoCP;2;0,00025;11;1934
520;RPT000520;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\2º SEMESTRE\GUIAS UAICM\;CFR GARCIA FARIA_dagi.xlsx;Nome, DesignacaoCP;2;0,00025;9;1906
521;RPT000521;pdf;C:\Users\m12003091\Desktop\Livro de integração 2011_DAGI\;Carta de promolgação.pdf;Profissao, Nome, DesignacaoCP;2;0,00025;7;8369
522;RPT000522;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2012_\PAFS 1 SEMESTRE 2012\M129 - 2012-UAICM\129 2011 -CEFA\;GUIA AO CEFA.xlsx;Nome, DesignacaoCP;2;0,00025;6;2629
523;RPT000523;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\2º SEMESTRE\GUIAS UAICM\;CFR SILVA MONTEIRO_ SSTI.xlsx;Nome, DesignacaoCP;2;0,00025;11;1915
524;RPT000524;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\GUIAS DAGI\;GUIA -cadete vieira cefa.xlsx;Profissao, Data, Nome, DesignacaoCP;2;0,00025;13;1928
525;RPT000525;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\CIVIS_MEDICINA DO TRABALHO\GUIAS MÉDICO\EX. MÉDICO 2014\;ass.tec.redtel_MARTINS SANTOS.xlsx;Nome, DesignacaoCP;2;0,00025;11;1893
526;RPT000526;pdf;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2014\SSTI\CFR F. MARTINS\;CAB A COSTA.pdf;Profissao, Data, Nome, DesignacaoCP;2;0,00025;19;14956
527;RPT000527;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\2º semestre\MSG\;branco martins.docx;Profissao, Data, Nome;2;0,00013;6;251
528;RPT000528;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\CIVIS_MEDICINA DO TRABALHO\GUIAS MÉDICO\EX. MÉDICO 2014\;esp.inf melo.xlsx;Nome, DesignacaoCP;2;0,00025;9;1929
529;RPT000529;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\;MAPA 1º SEMESTRE_2016.xlsx;Profissao, Data, Nome;2;0,00013;328;654
530;RPT000530;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\promoçoes\;guia promoção _Batista das Neves_ JUNTA DE SAUDE NAVAL.xlsx;Nome, DesignacaoCP;2;0,00025;8;1774
531;RPT000531;docx;C:\Users\m12003091\Desktop\PASTA PAFs\Pafs 2011\2011\Dagi\;Nota nº16 DAGI.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;17;795
532;RPT000532;pdf;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2014\DITIC\CTEN MENDES SIMÕES\;2TEN N. RIBEIRO.pdf;Profissao, Nome, DesignacaoCP;2;0,00025;17;14987
533;RPT000533;pdf;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2014\DITIC\1TEN P. PARDELHA\;1MAR L ENCARNAÇÃO.pdf;Profissao, Nome, DesignacaoCP;2;0,00025;20;14952
534;RPT000534;docx;C:\Users\M12003091_old\AppData\Local\Microsoft\Windows\INetCache\Content.Outlook\L0W0XCUT\;Certificado de Frequência.docx;Profissao, Nome;2;0,00013;5;934
535;RPT000535;xlsx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2015\SIADAP 2015\;SIADAP_avaliados  avaliadores_Conhecimento avaliações_controlo versão _ATUALIZADO EM 30SET15.xlsx;Profissao, Data, Nome, DesignacaoCP;2;0,00013;198;327
536;RPT000536;pdf;C:\Users\m12003091\Desktop\DIVERSOS\NUNO\;ANO 2011.pdf;;0;0;0;61425
537;RPT000537;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\GUIAS DITIC\UAICM\;GUIA _ PROMOÇÃO SAJ ETCPEREIRA DIAS.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;10;1894
538;RPT000538;pdf;C:\Users\M12003091_old\AppData\Roaming\Adobe\Acrobat\Preflight Acrobat 9\OutputIntent\;WebCoatedSWOP2006Grade5Paper.pdf;;0;0;0;54943
539;RPT000539;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\2º SEMESTRE\GUIAS AO CEFA\;1gonçalves ferreira GUIA CEFA.xlsx;Nome, DesignacaoCP;2;0,00025;9;1898
540;RPT000540;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES _2012_2013\AVALIAÇÕES\Avaliações 2013\DAGI 2013\;NOTA Nº29 avaliações oficiais_ DAGI.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;18;766
541;RPT000541;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\2º SEMESTRE\GUIAS AO CEFA\;GUIA JUNTA_MENDES GRILO.xlsx;Data, Nome, DesignacaoCP;2;0,00025;12;1936
542;RPT000542;docx;C:\Users\m12003091\Desktop\formação\ESTAGIOS N_REMUNERADOS\Ditic\Minutas - Protocolo\;Minuta Protocolo - Escola de Comercio de Lisboa.docx;Habilitacao, Profissao, Morada, CPostal, Nome;2;0,00025;36;1362
543;RPT000543;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\Pafs 2011\2011\1 SEMESTRE\;MAPA DO PESSOAL.xlsx;Habilitacao, Profissao, Data, Nome, DesignacaoCP;2;0,00013;168;870
544;RPT000544;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2012_\PAFS 1 SEMESTRE 2012\MSG PAFs2012\;MSG 14 JUN 2012.dotx.docx;Profissao, Nome, DesignacaoCP;2;0,00025;9;1255
545;RPT000545;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\CDIACM\;GUIAbraz branco.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;14;1932
546;RPT000546;pdf;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2014\SSTI\CFR F. MARTINS\;CAB CCT NOVA.pdf;Profissao, Nome, DesignacaoCP;2;0,00025;19;14979
547;RPT000547;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\2º semestre\guias médico\;moreira alves _dagi.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;9;1974
548;RPT000548;doc;C:\Users\m12003091\Desktop\Biblioteca_DITIC\CEDENCIA_DITIC\;CEDÊNCIA TEMPORÁRIA DE PUBLICAÇÕES TEC INF LANÇA LOPES.doc;Data;1;0,00013;1;1074
549;RPT000549;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\CIVIS_MEDICINA DO TRABALHO\GUIAS MÉDICO\EX.MÉDICOS 2015\;floriano guerreiro da silva_2015.xlsx;Nome, DesignacaoCP;2;0,00025;8;1898
550;RPT000550;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2012_\PAFS 1 SEMESTRE 2012\MSG PAFs2012\;~$G PAIVA CANELAS.docx;;0;0;0;9
551;RPT000551;pdf;C:\Users\M12003091_old\AppData\Roaming\Adobe\Acrobat\Preflight Acrobat 9\OutputIntent\;UncoatedFOGRA29.pdf;;0;0;0;11123
552;RPT000552;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2015\avaliações de militares\;nota n _avaliações priodicas 2015_sti.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;15;751
553;RPT000553;docx;C:\Users\m12003091\Desktop\DIVERSOS\;Formato de Lombada de Dossier DITIC RECEBIDA.docx;Profissao, Nome;2;0,00013;2;484
554;RPT000554;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\GUIAS DAGI\;GUIA PROMOÇÃO_ ARACCHNDE.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;10;1904
555;RPT000555;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES\AVALIAÇÕES MILITARES\NOTAS AVALIAÇÕES DITIC\;avaliação 2ssar lello.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;15;744
556;RPT000556;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES _2012_2013\AVALIAÇÕES\Avaliações 2013\DITIC 2013\Avaliações Civis 2013\;NOTA SSTI_ Juízo Ampliativo.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;15;758
557;RPT000557;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\CIVIS_MEDICINA DO TRABALHO\GUIAS MÉDICO\EX. MÉDICO 2014\;tec. inf_CLARA NORO.xlsx;Nome, DesignacaoCP;2;0,00025;10;1905
558;RPT000558;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2015\SIADAP 2015\;nota_sti_ apos homolgação_2015_1.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;14;747
559;RPT000559;pdf;C:\Users\m12003091\AppData\Local\Microsoft\Windows\INetCache\Content.Outlook\9BSKP2DF\;Proposta licença_Torres.pdf;;0;0;0;6006
560;RPT000560;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\2º SEMESTRE\GUIAS UAICM\;PEREIRA DE OLIVEIRA.xlsx;Nome, DesignacaoCP;2;0,00025;12;1940
561;RPT000561;xls;C:\Users\m12003091\Desktop\formação\PAFM II\PAFM_2014\;5628_5410_pafm_setembro2014_ditic.xls;Profissao, Nome;2;0,00025;17;1918
562;RPT000562;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\2º SEMESTRE\;MAPA 2º SEMESTRE_2013 -26NOV13.xlsx;Profissao, Data, DesignacaoCP, Nome;2;0,00013;199;493
563;RPT000563;pdf;C:\Users\m12003091\AppData\Roaming\Adobe\Acrobat\9.0\Stamps\;STI.pdf;Nome;1;0,00013;1;15455
564;RPT000564;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\MSG CEFA\;MSG DAGI _2TEN CORREIA DE OLIVEIRA.docx;Profissao, Data, Nome;2;0,00013;4;250
565;RPT000565;pdf;C:\Users\M12003091_old\AppData\Roaming\Adobe\Acrobat\11.0\Stamps\;interno STI.pdf;Nome;1;0,00013;1;12496
566;RPT000566;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\GUIAS MÉDICO\DITIC 1º _2º SEMESTRE\;BORGES GASPAR.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;13;1932
567;RPT000567;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\2º SEMESTRE\GUIAS UAICM\;CTEN SARAIVA DE OLIVEIRA.xlsx;Nome, DesignacaoCP;2;0,00025;11;1903
568;RPT000568;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\GUIAS DAGI\;CAB CRO_ VIEGAS.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;12;1899
569;RPT000569;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\CALENDARIZAÇÃO 2013_PAFs_ficheiros\GUIAS DAGI\UAICM\;GUIA UAICM-PARICIA RAMOS.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;9;1891
570;RPT000570;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\GUIAS DITIC\UAICM\;SSTI _GAMEIRO MARQUES.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;10;1907
571;RPT000571;xlsx;C:\Users\m12003091\Desktop\DIVERSOS\;Listagem DITIC.xlsx;Profissao, Data, Nome, DesignacaoCP;2;0,00013;31;270
572;RPT000572;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\promoçoes\;guia promoção _Batista das Neves.xlsx;Nome, DesignacaoCP;2;0,00025;8;1804
573;RPT000573;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\GUIAS MÉDICO\;pinto  alves_2017.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;11;1773
574;RPT000574;xls;C:\Users\m12003091\Desktop\Biblioteca_DITIC\Biblioteca_Lista de livros_DAGI_DITIC\Listas_antigas\;BIBLI-DITIC2.xls;Filiacao, Profissao, Data, DesignacaoCP, Nome;5;0,00064;113;6084
575;RPT000575;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2015\avaliações de militares\;nota nº  dagi _avaliações priodicas 2015_militares.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;12;757
576;RPT000576;pdf;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2014\DITIC\CTEN P. GARCIA\;1TEN S. VELOSO.pdf;Profissao, Nome, DesignacaoCP;2;0,00025;17;14986
577;RPT000577;pdf;C:\Users\M12003091_old\AppData\Local\Microsoft\Windows\INetCache\Content.Outlook\L0W0XCUT\;Alteração de morada (2).pdf;;0;0;0;1012
578;RPT000578;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\2º semestre\NOTA DSF\;correia de oliveira.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;18;836
579;RPT000579;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\2º semestre\guias médico\;saj almeida.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;9;1897
580;RPT000580;pdf;C:\Users\m12003091\Desktop\Livro de integração 2011_DAGI\;LivroIntegracao DAGI_OUT2015.pdf;Filiacao, Profissao, Morada, Genero, CPostal, EMAIL, Nome, DesignacaoCP;5;0,00064;33;41291
