Key;Label;Tipo Ficheiro;Pasta;Ficheiro;Tipo de Dado;Clas. Risco;Densidade Risco;Nr Dados;Tamanho Documento
1524;RPT001524;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2010\NOTAS\NOTA ENVIAR PROCESSOS AVERIGUAÇÕES\;NOTA ENVIAR PROCESSO AVERIGUAÇÕES Novo.doc;Nome, DesignacaoCP;2;0,00007;8;991
1526;RPT001526;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\GUIAS 2012\GUIAS DE DESLOCAÇÃO M129\Deslocações - A_Custo\;M-129-2011-CZMAÇORES-SAJ-SANTOS.xls;Data, Nome, DesignacaoCP;2;0,00013;14;2758
1528;RPT001528;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\04-Civis\Tec. Inf. Manuela Serra\Férias\2016\;29MAR a 01ABR16.pdf;Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;23;2768
1530;RPT001530;pdf;\\sti-srv-01\STI\Servicos Partilhados\2016\Avaliações\2016\AVALIAÇÕES.2016\Folhas de Avaliação_DITIC\1TEN S. VELOSO - Entregue\SEM CONTADOR AUTOMÁTICO\;1TEN S. VELOSO.pdf;Profissao, Nome, DesignacaoCP;2;0,00013;20;1604
1532;RPT001532;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\STI\Formação\PAFN\;INDICADOR DE PAFN 2016.xlsx;Profissao, Nome;2;0,00007;34;433
1534;RPT001534;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2018\Entradas\STI\;E-254-STI.pdf;Nome;1;0,00007;3;41023
1536;RPT001536;doc;\\sti-srv-01\STI\Servicos Partilhados\2018\NOTAS.2018\DITIC\03.MARÇO\;NOTA 113- DITIC -  ENVIO LOUVORES DP - ESP. INF. BOTAS.doc;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;15;1058
1538;RPT001538;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2011\FÉRIAS OFICIAIS - SARG - PRAÇAS\;CI SP1 DITIC.pdf;;0;0;0;4939
1540;RPT001540;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DAGI\CIVIS\;nota 46 civis dagi.doc;Profissao, Morada, CPostal, NIF, Nome, DesignacaoCP;4;0,00026;15;1054
1542;RPT001542;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\Oficiais\STEN TSN Gonçalves Ferreira\Requerimentos\;Banco_Declaracao Gonçalves Ferreira-30NOV11.doc;Profissao, Nome;2;0,00007;14;337
1544;RPT001544;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Sargentos\SAJ ETI Jesus da Costa\Guias\;M129CITAN-01ABR14.pdf;Data, Nome, DesignacaoCP;2;0,00013;11;5233
1546;RPT001546;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2018\Saidas\DAGI\;S-002-DAGI.pdf;Nome;1;0,00007;1;4510
1548;RPT001548;xlsx;\\sti-srv-01\STI\Servicos Partilhados\2017\ABONOS 2017\STI\11 - Novembro\Mapas Abonos Militares e Civis - STI\Mapa Previsão Abono - Enviados\Nova pasta\;Mapa_Previsão_Abono_Diário - DITIC -13NOV17 A 19NOV17.xlsx;Profissao, Nome;2;0,00007;9;689
1550;RPT001550;docx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\04-Civis\Tec. Inf. Rui Gomes\Teletrabalho\;Requerimento-3anos.docx;Nome;1;0,00003;9;329
1552;RPT001552;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2017\Saidas\DAGI\;S-53-DAGI.pdf;;0;0;0;5051
1554;RPT001554;pdf;\\sti-srv-01\STI\Servicos Partilhados\IPs e Normas\Publicadas\;STI_GRH-Indicadores de Apoio à Gestão_2018 assinado.pdf;Data, Nome;2;0,00013;18;2637
1556;RPT001556;docx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\01-Oficiais\2TEN TSN Gonçalves Ferreira\Requerimentos\;9102109_dispensa_escala_servico.docx;Nome;1;0,00003;9;460
1558;RPT001558;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\01-Oficiais\CTEN EN-AEL Mendes Simões\Férias\2016\;01 A 16AGO16.pdf;CPostal, Nome, DesignacaoCP;2;0,00013;14;2747
1560;RPT001560;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\;ESTÁ CONFORME O ORIGINAL- HORIZONTAL Esq..doc;Nome;1;0,00003;4;229
1562;RPT001562;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2015\Entradas\DITIC\DEZEMBRO\;E-010-DITIC.pdf;Telefone, CPostal, Data, Nome, DesignacaoCP;2;0,00013;18;21824
1564;RPT001564;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\Sargentos\1SAR ETI Caetano Ferreira\;NOTA_272-Enviar RESULTADOS_PAFs-DSF.doc;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;20;1127
1566;RPT001566;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2011\AVALIAÇÕES\INFORMAÇÕES POR DIVISÕES\DSC_SIC\;Cabo E Silva Rodrigues.xls;Profissao, Nome, DesignacaoCP;2;0,00013;17;2429
1568;RPT001568;docx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DAGI\03-Praças\CAB E Barradas Geadas\Memos\;DAGI-111- memo escalas de serviço - CAB E GEADAS -.docx;Profissao, Data, Nome;2;0,00007;13;943
1570;RPT001570;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2014\SETEMBRO\;S-003-DITIC.pdf;CPostal, EMAIL, Nome, DesignacaoCP;2;0,00013;20;9935
1572;RPT001572;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Oficiais\1TEN EN-AEL Neto Ribeiro\Férias\2012\;guia de Férias Impressora 5 Plus  02AGO12.xlsx;CPostal, Nome, DesignacaoCP;2;0,00013;9;1047
1574;RPT001574;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\02-Sargentos\SAJ CM Cardoso Rolo\Apresentação\;9333894_1SAR.CM_Rolo-Boletim de apresentação-UAICM.pdf;Habilitacao, Profissao, Telefone, Morada, CPostal, Nome, DesignacaoCP, EstadoCivil;2;0,00013;19;4838
1576;RPT001576;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\MAPA ASSIDUIDADE\CDIACM\Mapas e Justificações vindo do CDIACM 2011\;SSTICDIACMJUN11.xls;Nome;1;0,00007;7;1052
1578;RPT001578;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2013\NOTAS-2013\;NOTA_DITIC-329-2013-Enviar Certificado.docx;Habilitacao, Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00007;15;898
1580;RPT001580;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2010\MENSAGENS\;Msg_ NOTA ASSENTAMENTOS ACTUALIZADA OFICIAIS.doc;Profissao, Nome, DesignacaoCP;2;0,00013;6;1456
1582;RPT001582;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\03-Praças\CMOR A Moura da Costa\JSN\;OPU_215_16 21.23.27.pdf;Filiacao, Profissao, Data, Nome, DesignacaoCP;5;0,00033;104;12113
1584;RPT001584;docx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\STI\01-Oficiais\CMG M Silva Matos\;NOTA Nº 95 ECTS Silva Matos.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;16;1375
1586;RPT001586;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Praças\CAB CRO Pereira de Oliveira\GUIAS\;M129 HFAR 28JAN16.pdf;Data, Nome, DesignacaoCP;2;0,00013;13;4223
1588;RPT001588;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2011\GUIAS-2011\GUIAS DE DESLOCAÇÃO M129\;M-129-2011-TRIBUNAL FRADE.xls;Nome, DesignacaoCP;2;0,00013;8;2753
1590;RPT001590;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\STI\PRAÇAS\Destacados\Cab AD Santos Jorge\Parentalidade\;EMFAR Actualizado.pdf;Filiacao, Habilitacao, Profissao, Crime, Nome, DesignacaoCP;5;0,00033;92;15540
1592;RPT001592;doc;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\04-Civis\Esp.Inf.Gr.1. NI1 Bruno Palrão\NOTAS & REQ\;COM - Pedido de disticos BNL EspInf Cabecoes Palrao 09JAN17.doc;Nome, DesignacaoCP;2;0,00007;3;431
1594;RPT001594;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DAGI\INFORMAÇÕES DAGI\DAGI\Avaliações 2002_2010\Informações 2009\JAN 2009\;Avaliacoes_sargentos_pracas 01JANV09.doc;Data, Nome, DesignacaoCP;2;0,00013;17;1415
1596;RPT001596;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Sargentos\_destacados\1SAR ETI Silva Brito\;Declaração Uniodade Preferência.doc;Morada, DesignacaoCP, Nome;2;0,00007;15;372
1598;RPT001598;xls;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Oficiais\1TEN STP MENDES GRILO\;1TEN MENDES GRILO Destacamento.xls;Profissao, Nome, DesignacaoCP;2;0,00013;16;2454
1600;RPT001600;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\STI\Destacados\Oficiais\CALM ECN Rapaz Lérias\FÉRIAS\2014\;06MAI14 (MEIO DIA).xlsx;CPostal, Nome;2;0,00013;12;3443
1602;RPT001602;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Praças\CAB E Barradas Geadas\Guias\2015\;M129 - HFAR 14SET15.pdf;Data, Nome, DesignacaoCP;2;0,00013;10;4206
1604;RPT001604;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DAGI\CIVIS\AT Carlos Lopes\Férias\2013\;Guia-Férias-28 a 30MAI13.xlsx;Morada, CPostal, DesignacaoCP, Nome;2;0,00013;14;3856
1606;RPT001606;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\CIVIS\Ass. Adm. Clara Noro\;GuiaRemessa_Material_M48.pdf;Profissao, Data, Nome, DesignacaoCP;2;0,00013;7;10191
1608;RPT001608;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2010\GUIAS\GUIA M129 E VERSO\;M 129 - Militares - JUNTA DE SAUDE NAVAL SSTI.xls;Data, DesignacaoCP, Nome;2;0,00013;341;417144
1610;RPT001610;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DAGI\CIVIS\AT Teresa Medeiro\Atestado Médico\;Atestado Médico_Filho 14 e 18 de NOV11.pdf;;0;0;0;3138
1612;RPT001612;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\04-Civis\Tec. Inf. Armando Melo\Guias 129_130\;Serviço Saúde UAICM 19_12_11.xlsx;Data, Nome, DesignacaoCP;2;0,00013;13;2586
1614;RPT001614;pdf;\\sti-srv-01\STI\Servicos Partilhados\2016\Avaliações\2016\AVALIAÇÕES.2016\Folhas de Avaliação_DITIC\SDIR DITIC-atualizado\;SCH ETC TOMÉ MENDES.pdf;Profissao, Nome, DesignacaoCP;2;0,00013;18;16914
1616;RPT001616;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\01-Oficiais\1TEN STP Carmelino de Albuquerque\Guias\M129\;M129 - PJM 23MAR15.pdf;Data, Nome, DesignacaoCP;2;0,00013;10;4216
1618;RPT001618;xls;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\2SAR ETI Lontro\Guias 129_130\;M130_2012-NRP J CÂNDIDO.xls;Profissao, Nome, DesignacaoCP;2;0,00013;19;4025
1620;RPT001620;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\STI\Destacados\Praças\CAB CCT Nova\Guias\2015\;M129 - HFAR 12MAR15.pdf;Data, Nome, DesignacaoCP;2;0,00013;11;4209
1622;RPT001622;xls;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\01-Oficiais\2TEN TSN Gonçalves Ferreira\Guias 129_130\2011\;M-129-2011-UAICM-SSAUDE.xls;Nome, DesignacaoCP;2;0,00013;9;2754
1624;RPT001624;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Oficiais\1TEN EN-AEL Vieira Neves\Parentalidade\;Assento de Nascimento da Marta.pdf;;0;0;0;75122
1626;RPT001626;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Sargentos\SAJ L ZAMBUJO\FÉRIAS\2013\;GUIA-Férias-08JUL a 30JUL13.xls;CPostal, Nome;2;0,00013;9;72776
1628;RPT001628;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2014\NOTAS 2014\NOTAS DAGI\;NOTA DAGI ANULAÇÃO ESCALA TRANF. TERES MEDEIRO.docx;Profissao, Morada, CPostal, EMAIL, Nome, DesignacaoCP;2;0,00013;15;1211
1630;RPT001630;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\Oficiais\1TEN STP Baptista das Neves\Notas\;NOTA-Enviar Requerimentos-1TEN BAPTISTA DAS NEVES.doc;Habilitacao, Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;17;1049
1632;RPT001632;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DAGI\CIVIS\AT Teresa Medeiro\Férias\2013\;06MAI13.xlsx;Profissao, CPostal, Nome;2;0,00013;13;3773
1634;RPT001634;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2015\ALARDO\ANTERIORES\;LISTA TELEFÓNICA DE PESSOAL - STI (03FEV15).pdf;Profissao, CPostal, Data, EMAIL, DesignacaoCP, Nome;2;0,00013;861;1159
1636;RPT001636;xls;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\2SAR A Marques\Férias\;27ago a 15set12.xls;Habilitacao, CPostal, Data, DesignacaoCP, Nome;2;0,00013;204;86632
1638;RPT001638;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\Praças\destacados\CAB T Nascimento Marcos\;NOTA_039-2012-Enviar HORAS sUB.doc;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;16;1065
1640;RPT001640;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\CIVIS\_Destacados\Ass. Tec. Des. Vitor Gomes\;NOTA_141-2012-Enviar Ajudas de Custo-CAP.P.LEIXÕES.doc;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;16;1174
1642;RPT001642;xlsx;\\sti-srv-01\STI\Servicos Partilhados\2016\MAPAS DE ASSIDUIDADE\DAGI\;02 - FEVEREIRO.xlsx;Nome;1;0,00003;1;358
1644;RPT001644;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2010\MEMORANDUM\;memos BORDADAS.doc;Nome;1;0,00003;14;590
1646;RPT001646;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2014\LOUVORES\DITIC\;gravura louvor 1TEN VIEIRA NEVES.doc;Habilitacao, Profissao, Nome, DesignacaoCP;2;0,00013;14;17381
1648;RPT001648;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2008\MENSAGENS\MSG BAIXA AO HOSPITAL ESTRANHO À MARINHA\;Msg_ Plano de Vacinação2.doc;Profissao, DesignacaoCP, Nome;2;0,00013;31;1469
1650;RPT001650;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Oficiais\CTEN SEP Penim Garcia\Guias 129_130\;vantagem_mais 01jun_03jun11.xls;Data, Nome, DesignacaoCP;2;0,00013;22;2879
1652;RPT001652;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2017\Saidas\DITIC\;S-316-DITIC.pdf;CPostal, Nome, DesignacaoCP;2;0,00013;9;8814
1654;RPT001654;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\GAPAE\OFICIAIS\CFR M Pinheiro Gama\Notas\;Relatório CURSO e recibos Pinheiro da gama.doc;Profissao, Nome, DesignacaoCP;2;0,00013;12;1241
1656;RPT001656;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\02-Sargentos\1SAR ETC Pinto Pereira\Requerimentos\;41117_9343705 1sar etc pinto pereira - após pronúncia.pdf;;0;0;0;1250
1658;RPT001658;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2010\MEMORANDUM\;memos - autorização.doc;Nome, DesignacaoCP;2;0,00007;12;318
1660;RPT001660;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\CIVIS\Ass. Pr. Margarida Neto\Guias\;M-129-25jul a 29jul11.xls;Data, Nome, DesignacaoCP;2;0,00013;5;2777
1662;RPT001662;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2015\MEMO'S 2015\DAGI\04 - abril\;DAGI-memo escalas de serviço - STEN SOFIA ALVES 01ABR15.docx;Profissao, Data, Nome;2;0,00007;5;668
1664;RPT001664;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2013\IMPRESSOS\Numeração- SSTI\;LISTAGEM Nº PROPOSTAS-DAGI2013.xls;;0;0;0;2879
1666;RPT001666;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\Oficiais\_DESTACADOS\STEN TSN Marques Garcia\;NOTA-431-Enviar Requerimentos-DSP-RO.doc;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;16;1117
1668;RPT001668;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\Sargentos\1SAR ETC Balcky Faria\Guias 129_130\;M-129-2012-CZMS_18 e 19JAN12.xls;Data, Nome, DesignacaoCP;2;0,00013;24;4133
1670;RPT001670;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Oficiais\1TEN STP Courela Alexandre\Férias\2014\;14 a 19ABR14.xlsx;Morada, CPostal, DesignacaoCP, Nome;2;0,00013;11;1638
1672;RPT001672;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2015\Entradas\DITIC\MARÇO\;E-062-DITIC.pdf;Profissao, CPostal, Data, EMAIL, Nome, DesignacaoCP;2;0,00013;13;17531
1674;RPT001674;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2011\MAPAS DE ASSUIDADE\IMPRESSOS\IDENT SECRETARIA\;CHAPAS SECRETÁRIA - CFR.doc;;0;0;0;181
1676;RPT001676;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DAGI\OFICIAIS\DESTACADOS\CTEN Lourenço Gorricha\Ordens\;Escalões.pdf;Habilitacao, Profissao, Data, DesignacaoCP, Nome;2;0,00013;2214;7959
1678;RPT001678;pdf;\\sti-srv-01\STI\Servicos Partilhados\Publicações\Nótulas\Nótulas 2012\2012\;Notula 273 SSTI.pdf;Data, Nome;2;0,00007;2;640
1680;RPT001680;xls;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Oficiais\1TEN EN-AEL Santana Gonçalves\Férias\;GUIA 26OUT.xls;Habilitacao, Morada, Data, DesignacaoCP, Nome;2;0,00013;203;86154
1682;RPT001682;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\Sargentos\_destacados\1SAR E Mateus Lourenço\Guias 129_130\;M-129-2012-CDIACM-20 a 24Fev.xls;Data, Nome, DesignacaoCP;2;0,00013;10;13185
1684;RPT001684;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2003\NOTAS\ASSENTOS CASAMENTO - NASCIMENTO\;NOTA ENVIAR ASSENTO DE CASAMENTO.doc;Profissao, Nome, DesignacaoCP;2;0,00013;14;1070
1686;RPT001686;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\SAJ ETC Sales dos Santos\Guias 129_130\;Efectuar trabalhos 17JUL12.xlsx;Data, Nome, DesignacaoCP;2;0,00013;13;2617
1688;RPT001688;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\ARQUIVO DAGI\2011\06_Junho 2011\Entradas\;Nota Entrada nº 40.pdf;;0;0;0;1399
1690;RPT001690;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\CIVIS\Ass. Tec.Redtel Fernando Sousa\;NOTA_PEDIDO DE ACOMULAÇÃO DE FERIAS.doc;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;21;1038
1692;RPT001692;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DAGI\INFORMAÇÕES DAGI\DAGI\Informações 2012\SIOP 2012\;STEN PAULA PIRES SIMÕES.xls;Profissao, Nome, DesignacaoCP;2;0,00013;13;2387
1694;RPT001694;docx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\01-Oficiais\1TEN TSN Cabrita Branco\Memorandos\;DITIC-460-memo escalas de serviço - 1TEN TSN-EL CABRITA BRANCO -07 A 18NOV16 MARSUR..docx;Profissao, Data, Nome;2;0,00007;15;949
1696;RPT001696;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2010\DECLARAÇÕES\ENTIDADE PATRONAL\;DECLARAÇÃO  MORADA.doc;Filiacao, Profissao, Morada, Nome, DesignacaoCP;5;0,00033;22;1204
1698;RPT001698;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Sargentos\1SAR ETC Medeiros Patricio\NOTAS\;NOTA_065-2013-DSAFC-Enviar Ajudas de Custo-PAN PORTIMÃO.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00007;21;900
1700;RPT001700;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\03-Praças\CMOR A Moura da Costa\JSN\;Dispensa_90.dias_400885.CAB.A_M.COSTA.pdf;;0;0;0;1155
1702;RPT001702;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2015\AVALIAÇÕES 2015\STI\CALM\;1MAR MS CHARRUADAS.pdf;Profissao, Nome, DesignacaoCP;2;0,00013;10;16452
1704;RPT001704;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DAGI\SARGENTOS\Destacados\SSAR Ramos Pedro\Guias 129_130\;Destacamento DAGI_CE para DAGI.pdf;;0;0;0;1535
1706;RPT001706;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DAGI\CIVIS\AT Teresa Medeiro\Atestado Médico\;Atestado Médico_Filho 12JAN2012.pdf;;0;0;0;2680
1708;RPT001708;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2006\ORDENS\ODU06\;Ordem 35 06.doc;Profissao, Data, Nome, DesignacaoCP;2;0,00013;43;2677
1710;RPT001710;pdf;\\sti-srv-01\STI\Servicos Partilhados\Publicações\Nótulas\Notulas 2015\;Nótula 0345_15 DIVPLAN CN DN STI 1199_2015_14000_I_1_2.pdf;Profissao, Data, EMAIL, Nome;2;0,00013;4;8610
1712;RPT001712;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\SSTI\ALARDO\PRAÇAS\CAB M Serrano\Férias\;Férias-11_a_23JUL11.xls;Habilitacao, Morada, CPostal, Data, DesignacaoCP, Nome;2;0,00013;204;87876
1714;RPT001714;xls;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DAGI\Destacados\Praças\CABO E Reis Lima\Férias\2011\;08ago a 12ago11 (2).xls;Habilitacao, Morada, CPostal, Data, DesignacaoCP, Nome;2;0,00013;207;87533
1716;RPT001716;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2015\MEMO'S 2015\DITIC\05 - maio\;DITIC-memo escalas de serviço - SAJ ETI VIDAL.docx;Profissao, Data, Nome;2;0,00007;7;664
1718;RPT001718;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Memos2012\;memo nº46- DISPENSA ESCALA - ALT.FÉRIAS-2011-Duque.doc;Profissao, Data, Nome;2;0,00007;8;810
1720;RPT001720;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2017\Entradas\CDIACM\;E-305-CDIACM.(E-274-STI).pdf;Filiacao, CPostal, Data, Nome, DesignacaoCP;5;0,00033;25;30108
1722;RPT001722;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Oficiais\_DESTACADOS\1TEN STP Pedras Pardelha\;12_13_DITIC-memo escalas de serviço.docx;Profissao, Data, Nome;2;0,00007;6;792
1724;RPT001724;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Oficiais\_DESTACADOS\STEN TSN Garcia Marques\Guias 129_130\;Acção de formação RUMOS .xls;Nome, DesignacaoCP;2;0,00013;8;2803
1726;RPT001726;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2017\Entradas\STI\;E-165-STI.pdf;Filiacao, Profissao, Morada, NIF, Data, EMAIL, Nome;5;0,00033;19;43786
1728;RPT001728;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Sargentos\_destacados\SCH ETC Pereira Dias\Guias 129_130\;M-129-2012-CZMAÇORES-SAJ-P.Dias.xls;Data, Nome, DesignacaoCP;2;0,00013;8;4102
1730;RPT001730;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2018\Saidas\DITIC\S-036-DITIC\;Ato Gestão Nº018.pdf;Nome;1;0,00007;5;6196
1732;RPT001732;doc;\\sti-srv-01\STI\Servicos Partilhados\2016\CERIMÓNIAS\Cerimónia OPENSPACE 28NOV2016\;GUIÂO CERIMÓNIA STI 28NOV16_vs16NOV2016.doc;Habilitacao, Profissao, Data, Nome, DesignacaoCP;2;0,00013;96;3612
